2024-03-12 23:14:39,800 INFO    StreamThr :22543 [internal.py:wandb_internal():86] W&B internal server running at pid: 22543, started at: 2024-03-12 23:14:39.799602
2024-03-12 23:14:39,801 DEBUG   HandlerThread:22543 [handler.py:handle_request():146] handle_request: status
2024-03-12 23:14:39,809 INFO    WriterThread:22543 [datastore.py:open_for_write():87] open: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240312_231439-x8bqdlsc/run-x8bqdlsc.wandb
2024-03-12 23:14:39,809 DEBUG   SenderThread:22543 [sender.py:send():378] send: header
2024-03-12 23:14:39,836 DEBUG   SenderThread:22543 [sender.py:send():378] send: run
2024-03-12 23:14:40,879 INFO    SenderThread:22543 [dir_watcher.py:__init__():211] watching files in: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240312_231439-x8bqdlsc/files
2024-03-12 23:14:40,879 INFO    SenderThread:22543 [sender.py:_start_run_threads():1099] run started: x8bqdlsc with start time 1710278079.80066
2024-03-12 23:14:40,894 DEBUG   HandlerThread:22543 [handler.py:handle_request():146] handle_request: check_version
2024-03-12 23:14:40,894 DEBUG   SenderThread:22543 [sender.py:send_request():405] send_request: check_version
2024-03-12 23:14:41,171 DEBUG   HandlerThread:22543 [handler.py:handle_request():146] handle_request: run_start
2024-03-12 23:14:41,182 DEBUG   HandlerThread:22543 [system_info.py:__init__():26] System info init
2024-03-12 23:14:41,182 DEBUG   HandlerThread:22543 [system_info.py:__init__():41] System info init done
2024-03-12 23:14:41,182 INFO    HandlerThread:22543 [system_monitor.py:start():194] Starting system monitor
2024-03-12 23:14:41,183 INFO    SystemMonitor:22543 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-12 23:14:41,183 INFO    HandlerThread:22543 [system_monitor.py:probe():214] Collecting system info
2024-03-12 23:14:41,184 INFO    SystemMonitor:22543 [interfaces.py:start():190] Started cpu monitoring
2024-03-12 23:14:41,184 INFO    SystemMonitor:22543 [interfaces.py:start():190] Started disk monitoring
2024-03-12 23:14:41,185 DEBUG   HandlerThread:22543 [system_info.py:probe():150] Probing system
2024-03-12 23:14:41,188 INFO    SystemMonitor:22543 [interfaces.py:start():190] Started gpuapple monitoring
