2024-03-12 23:26:31,521 INFO    StreamThr :25238 [internal.py:wandb_internal():86] W&B internal server running at pid: 25238, started at: 2024-03-12 23:26:31.520158
2024-03-12 23:26:31,522 DEBUG   HandlerThread:25238 [handler.py:handle_request():146] handle_request: status
2024-03-12 23:26:31,539 INFO    WriterThread:25238 [datastore.py:open_for_write():87] open: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240312_232631-zavxc93o/run-zavxc93o.wandb
2024-03-12 23:26:31,540 DEBUG   SenderThread:25238 [sender.py:send():378] send: header
2024-03-12 23:26:31,596 DEBUG   SenderThread:25238 [sender.py:send():378] send: run
2024-03-12 23:26:32,015 INFO    SenderThread:25238 [dir_watcher.py:__init__():211] watching files in: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240312_232631-zavxc93o/files
2024-03-12 23:26:32,015 INFO    SenderThread:25238 [sender.py:_start_run_threads():1099] run started: zavxc93o with start time 1710278791.520079
2024-03-12 23:26:32,129 DEBUG   HandlerThread:25238 [handler.py:handle_request():146] handle_request: check_version
2024-03-12 23:26:32,129 DEBUG   SenderThread:25238 [sender.py:send_request():405] send_request: check_version
2024-03-12 23:26:33,015 DEBUG   HandlerThread:25238 [handler.py:handle_request():146] handle_request: run_start
2024-03-12 23:26:33,028 DEBUG   HandlerThread:25238 [system_info.py:__init__():26] System info init
2024-03-12 23:26:33,028 DEBUG   HandlerThread:25238 [system_info.py:__init__():41] System info init done
2024-03-12 23:26:33,028 INFO    HandlerThread:25238 [system_monitor.py:start():194] Starting system monitor
2024-03-12 23:26:33,028 INFO    SystemMonitor:25238 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-12 23:26:33,028 INFO    HandlerThread:25238 [system_monitor.py:probe():214] Collecting system info
2024-03-12 23:26:33,029 INFO    SystemMonitor:25238 [interfaces.py:start():190] Started cpu monitoring
2024-03-12 23:26:33,030 DEBUG   HandlerThread:25238 [system_info.py:probe():150] Probing system
2024-03-12 23:26:33,030 INFO    SystemMonitor:25238 [interfaces.py:start():190] Started disk monitoring
2024-03-12 23:26:33,032 INFO    SystemMonitor:25238 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-12 23:26:33,034 INFO    SystemMonitor:25238 [interfaces.py:start():190] Started memory monitoring
