2024-03-11 09:38:45,529 INFO    StreamThr :21023 [internal.py:wandb_internal():86] W&B internal server running at pid: 21023, started at: 2024-03-11 09:38:45.526994
2024-03-11 09:38:45,530 DEBUG   HandlerThread:21023 [handler.py:handle_request():146] handle_request: status
2024-03-11 09:38:45,532 INFO    WriterThread:21023 [datastore.py:open_for_write():87] open: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240311_093845-zwuedqd4/run-zwuedqd4.wandb
2024-03-11 09:38:45,534 DEBUG   SenderThread:21023 [sender.py:send():378] send: header
2024-03-11 09:38:45,616 DEBUG   SenderThread:21023 [sender.py:send():378] send: run
2024-03-11 09:38:46,219 INFO    SenderThread:21023 [dir_watcher.py:__init__():211] watching files in: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240311_093845-zwuedqd4/files
2024-03-11 09:38:46,220 INFO    SenderThread:21023 [sender.py:_start_run_threads():1099] run started: zwuedqd4 with start time 1710142725.527963
2024-03-11 09:38:46,236 DEBUG   HandlerThread:21023 [handler.py:handle_request():146] handle_request: check_version
2024-03-11 09:38:46,236 DEBUG   SenderThread:21023 [sender.py:send_request():405] send_request: check_version
2024-03-11 09:38:46,474 DEBUG   HandlerThread:21023 [handler.py:handle_request():146] handle_request: run_start
2024-03-11 09:38:46,489 DEBUG   HandlerThread:21023 [system_info.py:__init__():26] System info init
2024-03-11 09:38:46,489 DEBUG   HandlerThread:21023 [system_info.py:__init__():41] System info init done
2024-03-11 09:38:46,489 INFO    HandlerThread:21023 [system_monitor.py:start():194] Starting system monitor
2024-03-11 09:38:46,490 INFO    SystemMonitor:21023 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-11 09:38:46,490 INFO    HandlerThread:21023 [system_monitor.py:probe():214] Collecting system info
2024-03-11 09:38:46,492 INFO    SystemMonitor:21023 [interfaces.py:start():190] Started cpu monitoring
2024-03-11 09:38:46,492 INFO    SystemMonitor:21023 [interfaces.py:start():190] Started disk monitoring
2024-03-11 09:38:46,492 DEBUG   HandlerThread:21023 [system_info.py:probe():150] Probing system
2024-03-11 09:38:46,494 INFO    SystemMonitor:21023 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-11 09:38:46,501 INFO    SystemMonitor:21023 [interfaces.py:start():190] Started memory monitoring
2024-03-11 09:38:46,501 INFO    SystemMonitor:21023 [interfaces.py:start():190] Started network monitoring
2024-03-11 09:38:46,508 DEBUG   HandlerThread:21023 [system_info.py:_probe_git():135] Probing git
2024-03-11 09:38:46,539 DEBUG   HandlerThread:21023 [system_info.py:_probe_git():143] Probing git done
