2024-03-12 23:16:41,044 INFO    StreamThr :23083 [internal.py:wandb_internal():86] W&B internal server running at pid: 23083, started at: 2024-03-12 23:16:41.043328
2024-03-12 23:16:41,046 DEBUG   HandlerThread:23083 [handler.py:handle_request():146] handle_request: status
2024-03-12 23:16:41,055 INFO    WriterThread:23083 [datastore.py:open_for_write():87] open: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240312_231641-4h49srnm/run-4h49srnm.wandb
2024-03-12 23:16:41,055 DEBUG   SenderThread:23083 [sender.py:send():378] send: header
2024-03-12 23:16:41,100 DEBUG   SenderThread:23083 [sender.py:send():378] send: run
2024-03-12 23:16:41,669 INFO    SenderThread:23083 [dir_watcher.py:__init__():211] watching files in: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240312_231641-4h49srnm/files
2024-03-12 23:16:41,670 INFO    SenderThread:23083 [sender.py:_start_run_threads():1099] run started: 4h49srnm with start time 1710278201.042992
2024-03-12 23:16:41,771 DEBUG   HandlerThread:23083 [handler.py:handle_request():146] handle_request: check_version
2024-03-12 23:16:41,771 DEBUG   SenderThread:23083 [sender.py:send_request():405] send_request: check_version
2024-03-12 23:16:42,283 DEBUG   HandlerThread:23083 [handler.py:handle_request():146] handle_request: run_start
2024-03-12 23:16:42,303 DEBUG   HandlerThread:23083 [system_info.py:__init__():26] System info init
2024-03-12 23:16:42,304 DEBUG   HandlerThread:23083 [system_info.py:__init__():41] System info init done
2024-03-12 23:16:42,304 INFO    HandlerThread:23083 [system_monitor.py:start():194] Starting system monitor
2024-03-12 23:16:42,304 INFO    SystemMonitor:23083 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-12 23:16:42,304 INFO    SystemMonitor:23083 [interfaces.py:start():190] Started cpu monitoring
2024-03-12 23:16:42,304 INFO    HandlerThread:23083 [system_monitor.py:probe():214] Collecting system info
2024-03-12 23:16:42,306 INFO    SystemMonitor:23083 [interfaces.py:start():190] Started disk monitoring
2024-03-12 23:16:42,308 INFO    SystemMonitor:23083 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-12 23:16:42,309 DEBUG   HandlerThread:23083 [system_info.py:probe():150] Probing system
2024-03-12 23:16:42,310 INFO    SystemMonitor:23083 [interfaces.py:start():190] Started memory monitoring
2024-03-12 23:16:42,310 INFO    SystemMonitor:23083 [interfaces.py:start():190] Started network monitoring
2024-03-12 23:16:42,316 DEBUG   HandlerThread:23083 [system_info.py:_probe_git():135] Probing git
2024-03-12 23:16:42,348 DEBUG   HandlerThread:23083 [system_info.py:_probe_git():143] Probing git done
2024-03-12 23:16:42,348 DEBUG   HandlerThread:23083 [system_info.py:probe():198] Probing system done
2024-03-12 23:16:42,348 DEBUG   HandlerThread:23083 [system_monitor.py:probe():223] {'os': 'macOS-14.3.1-arm64-arm-64bit', 'python': '3.9.18', 'heartbeatAt': '2024-03-12T21:16:42.309673', 'startedAt': '2024-03-12T21:16:41.029592', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/akospeter/Personal/Research/boilerplate-detection/train_ltsm.py', 'codePathLocal': 'train_ltsm.py', 'codePath': 'train_ltsm.py', 'git': {'remote': 'https://github.com/Peter-Akos/boilerplate-detection', 'commit': 'e79dce5117e3c1fe0fcb380f0750a086369d3e90'}, 'email': 'peterakos19@gmail.com', 'root': '/Users/akospeter/Personal/Research/boilerplate-detection', 'host': 'Connatixs-MacBook-Pro.local', 'username': 'akospeter', 'executable': '/Users/akospeter/Personal/Research/boilerplate-detection/env/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 460.4317207336426, 'used': 9.433845520019531}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-03-12 23:16:42,348 INFO    HandlerThread:23083 [system_monitor.py:probe():224] Finished collecting system info
2024-03-12 23:16:42,348 INFO    HandlerThread:23083 [system_monitor.py:probe():227] Publishing system info
2024-03-12 23:16:42,349 INFO    HandlerThread:23083 [system_monitor.py:probe():229] Finished publishing system info
2024-03-12 23:16:42,356 DEBUG   SenderThread:23083 [sender.py:send():378] send: files
2024-03-12 23:16:42,356 INFO    SenderThread:23083 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2024-03-12 23:16:42,498 DEBUG   HandlerThread:23083 [handler.py:handle_request():146] handle_request: python_packages
2024-03-12 23:16:42,499 DEBUG   HandlerThread:23083 [handler.py:handle_request():146] handle_request: stop_status
2024-03-12 23:16:42,499 DEBUG   HandlerThread:23083 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-12 23:16:42,499 DEBUG   SenderThread:23083 [sender.py:send_request():405] send_request: python_packages
2024-03-12 23:16:42,502 DEBUG   SenderThread:23083 [sender.py:send_request():405] send_request: stop_status
2024-03-12 23:16:42,675 INFO    Thread-12 :23083 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240312_231641-4h49srnm/files/requirements.txt
2024-03-12 23:16:42,676 INFO    Thread-12 :23083 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/akospeter/Personal/Research/boilerplate-detection/wandb/run-20240312_231641-4h49srnm/files/wandb-metadata.json
2024-03-12 23:16:43,015 DEBUG   SenderThread:23083 [sender.py:send():378] send: telemetry
2024-03-12 23:16:43,393 INFO    wandb-upload_0:23083 [upload_job.py:push():131] Uploaded file /var/folders/00/ft6n0snn3g5gtsxj0z9n8lhh0000gp/T/tmpqurm7wd9wandb/cq32n5a6-wandb-metadata.json
2024-03-12 23:16:47,032 DEBUG   HandlerThread:23083 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 23:16:52,070 DEBUG   HandlerThread:23083 [handler.py:handle_request():146] handle_request: status_report
2024-03-12 23:16:52,830 DEBUG   SenderThread:23083 [sender.py:send():378] send: metric
2024-03-12 23:16:52,830 DEBUG   SenderThread:23083 [sender.py:send():378] send: telemetry
2024-03-12 23:16:52,830 DEBUG   SenderThread:23083 [sender.py:send():378] send: metric
2024-03-12 23:16:52,830 DEBUG   SenderThread:23083 [sender.py:send():378] send: metric
2024-03-12 23:16:52,830 DEBUG   SenderThread:23083 [sender.py:send():378] send: metric
2024-03-12 23:16:52,830 DEBUG   SenderThread:23083 [sender.py:send():378] send: metric
2024-03-12 23:16:52,830 DEBUG   SenderThread:23083 [sender.py:send():378] send: metric
2024-03-12 23:16:52,830 DEBUG   SenderThread:23083 [sender.py:send():378] send: metric
